,Ticker,Volatility,Sector,PEG Ratio,Market Cap,Trailing PS,Profit Margin,Forward EPS,Market Cap Categorised,Price,Three Year SL Growth Rate (%),Three Year Growth Against Market (%)
3943,LUMO,4.689568820710875,Healthcare,-0.04,26272664.0,17.2506,0.0,-3.62,Micro-Cap,3.059999942779541,-62.773724533154976,-108.71615728895804
3948,LUV,8.863546141436618,Industrials,0.2,19126228992.0,0.8031506,0.02263,3.87,Large-Cap,32.209999084472656,6.974421891572915,-38.96801086423016
3954,LVOX,3.404413429871506,Technology,1.14,279357504.0,2.053722,-0.2755,0.07,Small-Cap,3.049999952316284,-69.40822597164058,-115.35065872744366
3960,LW,12.909713570887098,Consumer Defensive,0.66,16078436352.0,3.3435442,0.11273,4.91,Large-Cap,110.18000030517578,103.4887477861997,57.54631503039662
3961,LWAY,1.155667720594864,Consumer Defensive,1.61,89479728.0,0.63206184,0.00653,0.49,Micro-Cap,6.110000133514404,152.47933640032883,106.53690364452575
3963,LX,3.383475756739639,Financial Services,9.45,435158016.0,0.04410768,0.08309,1.25,Small-Cap,2.369999885559082,-70.77681891628961,-116.7192516720927
3965,LXFR,2.897090866645287,Industrials,1.01,425572992.0,1.0051322,0.06353,1.5,Small-Cap,15.600000381469728,21.806437373485863,-24.135995382317212
3966,LXP,1.8896104615113143,Real Estate,-192.2,2834147584.0,8.822387,0.35419,0.03,Mid-Cap,9.609999656677246,2.925720115345927,-43.01671264045715
3967,LXRX,1.6618265522010955,Healthcare,-0.07,469927744.0,3380.7751,0.0,-0.47,Small-Cap,2.450000047683716,24.999999999999986,-20.94243275580309
3968,LXU,6.37183779929404,Basic Materials,0.64,692013568.0,0.76744497,0.25546,1.16,Small-Cap,9.359999656677246,695.2941157404434,649.3516829846403
3969,LYB,14.914540482202636,Basic Materials,2.18,30587830272.0,0.6062879,0.07694,10.59,Large-Cap,95.04000091552734,121.83232600960905,75.88989325380598
3971,LYFT,16.97576598425146,Technology,-0.71,3947196928.0,0.9638747,-0.38693002,0.57,Mid-Cap,9.84000015258789,-66.35897383730635,-112.30140659310942
3975,LYTS,2.2937765776781234,Technology,0.6,361382592.0,0.73235464,0.043509997,0.99,Small-Cap,12.800000190734863,147.77357225494563,101.83113949914255
3976,LYV,20.344331640635403,Communication Services,1.24,15511966720.0,0.9299041,0.01774,1.27,Large-Cap,66.87999725341797,83.38358929215455,37.44115653635148
3978,LZB,6.063197562784571,Consumer Cyclical,1.02,1218716288.0,0.49286625,0.07027,3.02,Small-Cap,28.600000381469727,49.6016280084174,3.6591952526143245
3979,M,6.897097322788646,Consumer Cyclical,-0.59,4648622080.0,0.1837037,0.04651,3.77,Mid-Cap,17.34000015258789,236.5870206268517,190.64458787104863
3980,MA,26.918006579071218,Financial Services,1.58,357694898176.0,16.085573,0.44654998,14.52,Mega-Cap,375.0,54.1788935644302,8.236460808627122
3981,MAA,34.23388737449542,Real Estate,4.43,17980170240.0,8.901665,0.31558,4.87,Large-Cap,149.3699951171875,46.876604733081564,0.9341719772784884
3982,MAC,3.792270812088244,Real Estate,-247.86,2216599296.0,2.5610297,-0.07633,-0.14,Mid-Cap,9.890000343322754,79.53757343518608,33.595140679383
3987,MAIN,5.962111365870413,Financial Services,1.29,3185977344.0,8.454008,0.6411,3.79,Mid-Cap,39.91999816894531,106.8910856011662,60.94865284536312
3989,MANH,24.448533517447043,Technology,3.89,9851616256.0,12.842942,0.16811001,3.15,Mid-Cap,156.22999572753906,200.44229947603665,154.49986672023357
3990,MANU,3.079696022562669,Communication Services,151819.0,3425932544.0,5.8832273,-0.20397,-0.13,Mid-Cap,20.780000686645508,32.55305185659598,-13.389380899207097
3993,MAR,26.845568603889895,Consumer Cyclical,0.52,53872459776.0,10.058338,0.44025,8.61,Large-Cap,173.75999450683594,117.47182877156341,71.52939601576034
3994,MARA,15.538481769524918,Financial Services,1.46,1493515776.0,12.683463,0.0,0.49,Small-Cap,9.520000457763672,2166.6668464267123,2120.724413670909
3999,MAS,6.027163131146794,Industrials,6.18,11447863296.0,1.3188783,0.097229995,3.7,Large-Cap,51.0,35.83591192077035,-10.106520835032725
4000,MASI,53.126146017229985,Healthcare,3.45,10311549952.0,5.0651093,0.070489995,5.45,Large-Cap,195.6100006103516,-0.8264068330037603,-46.768839588806834
4002,MAT,4.406474270967435,Consumer Cyclical,1.31,6185831424.0,1.138213,0.07248,1.5,Mid-Cap,17.149999618530273,103.68170383768962,57.73927108188655
4004,MATV,7.732035251440779,Basic Materials,1.7,1109114368.0,0.5117258,-0.0030399999,3.16,Small-Cap,20.440000534057617,-25.51020358513416,-71.45263634093723
4005,MATW,6.4162632234755845,Industrials,-1.39,1159598976.0,0.65400857,-0.04301,3.11,Small-Cap,38.66999816894531,84.54488969750943,38.60245694170636
4006,MATX,19.844942640949427,Industrials,1.08,2512596992.0,0.5785395,0.24497,4.42,Mid-Cap,69.66000366210938,171.97525958431956,126.03282682851648
4010,MAXR,10.528166975503355,Technology,-2.39,3979937024.0,2.4797115,-0.09345999,1.95,Mid-Cap,52.70000076293945,431.02772685741655,385.0852941016135
4014,MBI,2.788019497141693,Financial Services,-0.59,596364864.0,8.399505,-2.74648,-1.6,Small-Cap,10.0,31.75230301662635,-14.190129739176726
4026,MBUU,11.36448451278232,Consumer Cyclical,0.46,1167985280.0,0.8726494,0.12764,7.74,Small-Cap,56.41999816894531,120.39061456336655,74.44818180756349
4028,MC,11.207988063332555,Financial Services,-7.34,2737564928.0,2.778416,0.15258999,2.45,Mid-Cap,41.72999954223633,65.26060877072788,19.31817601492481
4037,MCBC,1.2201433454612232,Financial Services,0.98,339200320.0,3.715635,0.38044998,1.21,Small-Cap,10.010000228881836,45.625122741717156,-0.3173100140859191
4039,MCD,28.2338320552566,Consumer Cyclical,3.53,213213151232.0,9.19712,0.26647,11.76,Mega-Cap,291.0,71.68512524900721,25.74269249320414
4040,MCFT,4.523327462925115,Consumer Cyclical,0.65,528134816.0,0.6935308,0.07377,4.27,Small-Cap,29.709999084472656,296.66221618638747,250.71978343058439
4041,MCHP,11.289561370186165,Technology,0.94,42070732800.0,5.226048,0.25733,6.21,Large-Cap,77.5,113.76651400656277,67.82408125075969
4042,MCHX,0.5439948773026754,Communication Services,-0.87,84534200.0,1.6203604,-0.15804,-0.09,Micro-Cap,1.950000047683716,50.000009169945706,4.0575764141426305
4044,MCK,84.00509430905497,Healthcare,1.17,49278869504.0,0.17991358,0.011469999,26.37,Large-Cap,359.2699890136719,176.3311713613194,130.38873860551632
4048,MCO,41.64593838290919,Financial Services,-23.5,55638634496.0,10.175317,0.25128,11.16,Large-Cap,302.7300109863281,34.73583314465068,-11.206599611152399
4052,MCRB,8.994989710720095,Healthcare,0.04,811929472.0,113.90705,0.0,-1.57,Small-Cap,6.329999923706055,72.01086437164169,26.068431615838612
4054,MCS,3.0958946093007484,Communication Services,1.62,544343936.0,0.8455697,-0.0186,0.78,Small-Cap,17.239999771118164,24.837069133099025,-21.10536362270405
4057,MCY,10.24589877603746,Financial Services,-1.36,1717611520.0,0.47147417,-0.14072,2.75,Small-Cap,31.0,-16.09603492254091,-62.038467678343984
4058,MD,5.562641891155646,Healthcare,0.68,1232781440.0,0.6251361,0.03364,1.7,Small-Cap,14.670000076293944,34.83455810650769,-11.107874649295383
4060,MDC,8.88867029990939,Consumer Cyclical,1.2,2887730432.0,0.50502574,0.09831,3.03,Mid-Cap,39.56999969482422,96.26540821134901,50.32297545554594
4066,MDLZ,5.158061519254328,Consumer Defensive,2.91,97219854336.0,3.0867367,0.086260006,3.42,Large-Cap,71.02999877929688,42.847340643113796,-3.0950921126892794
4070,MDRX,4.084978361405949,Healthcare,1.9,1387601920.0,0.9075207,0.03966,0.89,Small-Cap,12.479999542236328,91.41103648382034,45.468603728017264
4071,MDT,15.668174449650582,Healthcare,7.39,114056904704.0,3.7066364,0.13207,5.23,Large-Cap,83.48999786376953,-11.111146309681681,-57.053579065484755
4072,MDU,3.686590151304849,Industrials,2.58,6070031360.0,0.87039715,0.05269,2.29,Mid-Cap,29.82999992370605,46.714973425372634,0.7725406695695582
4075,MDWD,8.46256548291325,Healthcare,-0.07,113127440.0,4.2696047,-0.7397,-1.4,Micro-Cap,12.0649995803833,-4.246037975310143,-50.18847073111322
4077,MDXG,3.0273948755673405,Healthcare,-2.61,427811264.0,1.5972583,-0.11274,0.1,Small-Cap,3.5199999809265137,-4.864866606417649,-50.807299362220725
4081,MED,55.4824349048755,Consumer Cyclical,0.46,1045330240.0,0.65391296,0.08981,11.72,Small-Cap,96.6999969482422,57.188304332609675,11.2458715768066
4082,MEDP,37.584658617687246,Healthcare,1.71,5820203520.0,3.9864516,0.16806,9.05,Mid-Cap,188.2700042724609,138.89101650140987,92.94858374560678
4087,MEI,6.491133109396164,Technology,1.12,1503482496.0,1.2882208,0.073,2.61,Small-Cap,42.66999816894531,65.88188152679707,19.939448770993998
4088,MEIP,25.69615406400675,Healthcare,7.8,32049222.0,0.5121893,-0.49796,-5.65,Micro-Cap,4.820000171661377,-89.78813539459527,-135.73056815039834
4090,MELI,340.37809201621434,Consumer Cyclical,1.66,64426479616.0,6.11431,0.045739997,24.13,Large-Cap,1293.77001953125,125.63919364360656,79.69676088780349
4091,MEOH,9.996229507232844,Basic Materials,1.02,3107892736.0,0.7208901,0.08207,4.58,Mid-Cap,44.970001220703125,257.47430370749527,211.53187095169218
4092,MERC,2.7860355806053336,Basic Materials,1.1,603763264.0,0.26469967,0.10831001,2.09,Small-Cap,9.300000190734863,21.104673021964118,-24.837759733838958
4093,MESA,3.305688743815211,Industrials,-4.25,88116912.0,0.16612762,-0.33463,0.31,Micro-Cap,2.1700000762939453,-32.39875232068175,-78.34118507648483
4094,MESO,4.267450998871338,Healthcare,-0.11,494981760.0,62.89476,0.0,-0.56,Small-Cap,3.359999895095825,-46.7511897691753,-92.69362252497837
4095,MET,12.60745585200418,Financial Services,1.54,46593359872.0,0.66659075,0.03632,9.17,Large-Cap,60.810001373291016,108.86672702117106,62.92429426536798
4096,META,74.2503332292672,Communication Services,5.0,546139504640.0,4.683511,0.19895001,12.43,Mega-Cap,213.07000732421875,24.748245618972142,-21.194187136830934
4097,METC,4.755243706721282,Basic Materials,0.62,372062400.0,0.65771663,0.20513001,2.36,Small-Cap,8.649999618530273,219.18817331253314,173.24574055673006
4101,MFA,3.59556460706197,Real Estate,-0.25,1068037696.0,-11.166452,0.0,1.46,Small-Cap,10.31999969482422,59.27049363340677,13.328060877603697
4102,MFC,2.7687834642022757,Financial Services,4.01,35940302848.0,2.3514986,0.46997002,2.61,Large-Cap,19.43000030517578,94.70446134347756,48.762028587674486
4104,MFG,0.286729693583682,Financial Services,0.5,38014197760.0,0.014970004,0.23435,1.07,Large-Cap,3.039999961853028,42.60699564428903,-3.3354371115140466
4106,MFIC,1.7910239258259293,Financial Services,0.69,742873408.0,3.1727028,0.13063,1.62,Small-Cap,11.25,52.43902202638731,6.496589270584238
4107,MFIN,2.1637688512194555,Financial Services,0.39,149713120.0,0.72624445,0.21266001,0.84,Micro-Cap,6.650000095367432,210.74765277477434,164.80522001897126
4110,MG,2.3264491583004268,Industrials,2.89,237699184.0,0.34580815,0.00945,0.7,Micro-Cap,7.789999961853027,157.94702023352704,112.00458747772396
4111,MGA,16.02467539762796,Consumer Cyclical,0.5,15099384832.0,0.39903238,0.01564,6.15,Large-Cap,53.02999877929688,60.924938678568765,14.98250592276569
4113,MGEE,6.1977937004624835,Utilities,5.49,2800132096.0,4.001223,0.15854,3.59,Mid-Cap,77.4800033569336,20.233900307337347,-25.70853244846573
4115,MGI,2.8530067488785207,Financial Services,0.76,981724224.0,0.7493506,0.026099999,0.6,Small-Cap,10.380000114440918,668.8888837869276,622.9464510311245
4116,MGIC,3.0778382413136844,Technology,1.11,630846336.0,1.1130121,0.07175,1.19,Small-Cap,12.949999809265137,54.680567619058465,8.73813486325539
4119,MGM,9.07246939277844,Consumer Cyclical,0.89,16735393792.0,1.279289,0.11261,1.16,Large-Cap,44.59999847412109,238.32210596404587,192.3796732082428
4120,MGNI,12.33134143902566,Communication Services,-0.53,1272236928.0,2.204653,-0.22584,0.87,Small-Cap,9.34000015258789,75.8945433754342,29.95211061963112
4121,MGNX,9.724268468171449,Healthcare,0.02,429778272.0,2.8285868,-0.78819,-2.01,Small-Cap,6.880000114440918,-4.57697533925211,-50.519408095055184
4123,MGPI,25.469182140099647,Consumer Defensive,1.93,2169078784.0,2.7724888,0.13991,5.58,Mid-Cap,99.37000274658205,188.29443312322837,142.3520003674253
4126,MGRC,13.205053234455896,Industrials,1.8,2163605760.0,2.948403,0.15689999,5.11,Mid-Cap,89.27999877929688,83.16517520897413,37.22274245317106
4130,MGTX,4.039873568589218,Healthcare,-0.87,275937920.0,17.332785,0.0,-2.13,Small-Cap,5.420000076293945,-60.29303862443969,-106.23547138024276
4131,MGY,7.288244357600863,Energy,-0.83,5943488512.0,3.507532,0.52749,2.97,Mid-Cap,21.670000076293945,452.7768974393921,406.83446468358903
4135,MHH,2.8431268984335083,Industrials,0.49,110235536.0,0.45507118,0.03596,1.56,Micro-Cap,10.06999969482422,-23.12977556040012,-69.07220831620319
4137,MHK,40.10940272320748,Consumer Cyclical,-1.7,6173100544.0,0.52594924,0.00215,11.2,Mid-Cap,97.0999984741211,32.92264807343436,-13.019784682368716
4142,MHO,10.166961999297298,Consumer Cyclical,0.47,1806558336.0,0.43727583,0.118760005,12.24,Small-Cap,65.63999938964844,271.6874289739436,225.74499621814053
4145,MIDD,34.57174369075888,Industrials,1.36,7614172160.0,1.8880361,0.10825,10.8,Mid-Cap,142.2100067138672,188.63406818064803,142.69163542484495
4162,MITT,2.353446785194029,Real Estate,-0.38,120393984.0,552.266,0.0,0.77,Micro-Cap,5.769999980926514,-25.67006524879643,-71.6124980045995
4163,MIXT,2.338867029617329,Technology,12.48,178916240.0,1.2404324,0.039839998,0.64,Micro-Cap,7.909999847412109,-4.599608103488652,-50.54204085929173
4165,MKC,7.469220434605846,Consumer Defensive,4.39,22989916160.0,3.5957701,0.1042,2.89,Large-Cap,85.4000015258789,15.964514713396358,-29.977918042406717
4167,MKL,147.7986813024749,Financial Services,0.37,17792305152.0,1.5239224,-0.018339999,87.95,Large-Cap,1357.22998046875,52.59376424978821,6.651331493985133
4168,MKSI,32.684300256205006,Technology,-2.42,5668890624.0,1.5982212,0.09388,6.02,Mid-Cap,84.08999633789062,-0.5556583115515684,-46.49809106735464
4170,MKTX,103.08243263139109,Financial Services,3.14,12298388480.0,17.121521,0.34835997,8.77,Large-Cap,332.70001220703125,-18.34563750899351,-64.28807026479659
4177,MLCO,4.852881591433214,Consumer Cyclical,-86.75,6405018112.0,4.744539,-0.68929,0.8,Mid-Cap,13.880000114440918,-0.9985758826792887,-46.941008638482366
4181,MLI,14.455933663799172,Industrials,0.9,3916647936.0,0.98347574,0.16530001,6.85,Mid-Cap,69.76000213623047,213.96195200942753,168.01951925362445
4182,MLKN,8.653117078861214,Consumer Cyclical,0.31,1312156288.0,0.31013644,0.01508,1.84,Small-Cap,17.139999389648438,-9.5991549720839,-55.54158772788698
4183,MLM,63.644936971662965,Basic Materials,1.38,21983516672.0,3.83623,0.15126,17.09,Large-Cap,356.5,101.99498237051436,56.05254961471129
4194,MMI,6.508783484811136,Real Estate,3.11,1239628288.0,0.9523076,0.08007,1.7,Small-Cap,31.729999542236328,18.21907362834701,-27.723359127456064
4196,MMM,26.45247359328785,Industrials,87.0,57617481728.0,1.6832943,0.16878,9.45,Large-Cap,104.7300033569336,-20.81789646683899,-66.76032922264207
4198,MMP,6.584931971917449,Energy,2.8,11435287552.0,3.5730808,0.32383,5.1,Large-Cap,55.97999954223633,70.11711271511962,24.174679959316542
4199,MMS,9.183815322077141,Industrials,1.82,5008327680.0,1.0589801,0.04028,4.33,Mid-Cap,82.06999969482422,34.58796454370736,-11.354468212095718
4200,MMSI,9.257487669772352,Healthcare,2.47,4494687744.0,3.905093,0.06474,3.15,Mid-Cap,77.43000030517578,111.84679048273193,65.90435772692885
4205,MMYT,5.375971973249366,Consumer Cyclical,-1175.0,2437093120.0,4.5715494,-0.03949,0.5,Mid-Cap,23.5,101.02652560770635,55.08409285190327
4209,MNKD,1.134886070711909,Healthcare,-0.81,1075493504.0,10.779729,-0.87601,0.15,Small-Cap,4.03000020980835,227.64228839963758,181.6998556438345
4214,MNRO,7.804345557746678,Consumer Cyclical,2.02,1516132224.0,1.129271,0.0352,1.81,Small-Cap,48.16999816894531,9.367212361952593,-36.575220393850486
4218,MNST,4.755182315755519,Consumer Defensive,1.43,55448596480.0,8.7859535,0.18881,1.76,Large-Cap,52.900001525878906,79.20054439554171,33.25811163973864
4223,MNTV,6.323253122754964,Technology,0.4,1408951552.0,2.9297187,-0.18691999,0.57,Small-Cap,9.350000381469728,-34.47792514692731,-80.42035790273039
4224,MNTX,1.3702558445680244,Industrials,0.96,105159608.0,0.38399878,-0.0179,0.52,Micro-Cap,5.179999828338623,38.13332875569662,-7.809104000106458
4225,MO,5.4784512756311665,Consumer Defensive,1.96,82430828544.0,3.9844756,0.27861,5.31,Large-Cap,45.9900016784668,39.19948079622637,-6.742951959576708
4231,MOD,5.244041649666269,Consumer Cyclical,1.4,1107554304.0,0.4913292,0.03176,2.25,Small-Cap,21.549999237060547,441.4572646679842,395.51483191218114
4233,MODG,5.159199942035171,Consumer Cyclical,2.25,4244740864.0,1.0623273,0.03952,1.0,Mid-Cap,22.6200008392334,116.8744024677397,70.93196971193663
4234,MODN,5.091608635043895,Technology,0.36,1270150016.0,5.6009016,-0.1165,1.1,Small-Cap,33.650001525878906,35.90468988213954,-10.037742873663532
4235,MODV,33.81110314708055,Healthcare,0.76,1031479680.0,0.41186816,-0.0127,8.86,Small-Cap,72.01000213623047,27.60943070493956,-18.333002050863517
4236,MOFG,5.090191298662219,Financial Services,0.88,332316384.0,1.587107,0.29054,2.98,Small-Cap,21.479999542236328,24.120511797212078,-21.821920958590997
4239,MOH,54.13000605739343,Healthcare,0.79,16055386112.0,0.51623374,0.02546,22.81,Large-Cap,276.0400085449219,72.0625949929332,26.120162237130124
4241,MOMO,4.780285949793838,Communication Services,28.61,1709612288.0,0.13457093,0.11683,1.52,Small-Cap,8.630000114440918,-60.51656428729938,-106.45899704310246
4245,MORN,46.52859050486646,Financial Services,2.48,8833140736.0,4.72209,0.03769,6.35,Mid-Cap,208.0800018310547,55.46718428520337,9.524751529400298
4246,MOS,15.399583171210624,Basic Materials,-0.28,14628961280.0,0.764905,0.18733,5.28,Large-Cap,44.81999969482422,319.56628344869574,273.6238506928927
4248,MOV,9.947355453223883,Consumer Cyclical,0.65,592175424.0,0.7875742,0.12572,3.88,Small-Cap,27.06999969482422,198.77984777306798,152.8374150172649
4253,MPAA,3.985145859369867,Consumer Cyclical,0.16,88685872.0,0.13596644,-0.00918,1.01,Micro-Cap,4.510000228881836,-60.645722392064826,-106.5881551478679
4255,MPC,31.438217865343752,Energy,0.07,54554058752.0,0.30607766,0.08144,13.71,Large-Cap,125.69000244140624,481.75523551161723,435.8128027558142
4256,MPLN,3.0230545882256994,Healthcare,-0.22,651956416.0,0.6038222,-0.53061,-0.18,Small-Cap,1.0199999809265137,-89.59183713189267,-135.53426988769576
4257,MPLX,6.892161318698212,Energy,1.29,34816167936.0,3.126171,0.35412997,3.69,Large-Cap,34.61000061035156,189.3675461848299,143.42511342902682
4264,MPW,3.7980732920078935,Real Estate,-6.76,4971873280.0,3.1395006,0.56995,1.03,Mid-Cap,8.229999542236328,-41.555942378243465,-87.49837513404654
4265,MPWR,90.3076594121399,Technology,1.41,21902215168.0,12.207585,0.24394,15.75,Large-Cap,466.4200134277344,165.65367522627312,119.71124247047004
4271,MRAM,1.6805369889440003,Technology,1.16,129424408.0,2.1576128,0.10217,0.43,Micro-Cap,6.289999961853027,140.07634490834354,94.13391215254046
4272,MRBK,3.661715780700568,Financial Services,0.9,126690936.0,1.1584337,0.1996,1.84,Micro-Cap,11.65999984741211,108.71996461469573,62.77753185889265
4273,MRC,2.283410103279202,Energy,0.41,791239872.0,0.23527798,0.0223,1.77,Small-Cap,9.460000038146973,152.26666768391928,106.3242349281162
4274,MRCC,1.7098772775279092,Financial Services,1.47,165747200.0,2.930156,-0.049250003,1.05,Micro-Cap,7.71999979019165,23.710812492077054,-22.231620263726022
4275,MRCY,12.553873187321091,Industrials,6.16,2770003456.0,2.7700837,-0.0042,2.34,Mid-Cap,47.59999847412109,-37.27764019376995,-83.22007294957302
